,LifetimeB1,LifetimeB2,ATLASlumi,CMSlumi,IntB1,IntB2,Ene,Betastar_IP1,Betastar_IP5,Xing_IP1,Xing_IP5,BMode
1525621461.785,22.754,20.005,13099.397,12458.897,220563130000000.0,235831660000000.0,54161.0,30.0,30.0,139.0,139.0,11.0
1525621471.785,22.046,25.479,13107.047,12469.483,220541400000000.0,235815470000000.0,54161.0,30.0,30.0,139.0,139.0,11.0
1525621481.785,21.615,26.773,13105.214,12481.422,220506020000000.0,235794290000000.0,54161.0,30.0,30.0,139.0,139.0,11.0
1525621491.785,21.569,26.374,13096.925,12488.053,220484930000000.0,235776240000000.0,54161.0,30.0,30.0,139.0,139.0,11.0
1525621501.785,22.121,26.057,13101.968,12488.89,220455760000000.0,235751340000000.0,54161.0,30.0,30.0,139.0,139.0,11.0
1525621511.785,22.261,26.522,13094.087,12483.448,220431550000000.0,235728290000000.0,54161.0,30.0,30.0,138.0,138.0,11.0
1525621521.785,21.015,26.864,13144.632,12537.604,220404870000000.0,235687200000000.0,54161.0,30.0,30.0,138.0,138.0,11.0
1525621531.785,21.293,26.616,13138.554,12534.361,220370730000000.0,235676620000000.0,54161.0,30.0,30.0,138.0,138.0,11.0
1525621541.785,21.689,26.44,13135.5205,12521.53,220341550000000.0,235645480000000.0,54161.0,30.0,30.0,138.0,138.0,11.0
1525621551.785,21.295,26.494,13136.422,12520.791,220315500000000.0,235630530000000.0,54161.0,30.0,30.0,138.0,138.0,11.0
1525621561.785,20.996,27.311,13128.942,12515.539,220280740000000.0,235601890000000.0,54161.0,30.0,30.0,138.0,138.0,11.0
1525621571.785,21.474,27.461,13123.103,12550.29,220264600000000.0,235583840000000.0,54161.0,30.0,30.0,138.0,138.0,11.0
1525621581.785,21.814,25.173,13130.37,12527.4795,220233580000000.0,235563910000000.0,54161.0,30.0,30.0,138.0,138.0,11.0
1525621591.785,21.121,24.765,13125.354,12517.073,220194470000000.0,235524680000000.0,54161.0,30.0,30.0,138.0,138.0,11.0
1525621601.785,21.47,25.76,13121.067,12506.642,220157860000000.0,235496660000000.0,54161.0,30.0,30.0,138.0,138.0,11.0
1525621611.785,21.546,26.423,13112.869,12505.634,220131170000000.0,235486700000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621621.785,21.621,26.129,13107.87,12503.621,220116890000000.0,235471130000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621631.785,21.384,26.219,13099.528,12499.884,220096420000000.0,235433770000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621641.785,21.489,26.355,13099.588,12497.43,220056070000000.0,235412610000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621651.785,21.358,26.235,13096.047,12489.699,220017600000000.0,235389560000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621661.785,21.513,26.521,13093.964,12487.822,219999600000000.0,235375250000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621671.785,21.517,26.336,13088.8955,12483.199,219972290000000.0,235342870000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621681.785,20.906,27.087,13075.398,12457.029,219930710000000.0,235314850000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621691.785,21.648,26.038,13066.5,12455.208,219913950000000.0,235281230000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621701.785,21.772,26.368,13066.594,12459.427,219879190000000.0,235261920000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621711.785,21.97,27.043,13068.119,12458.465,219848790000000.0,235230780000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621721.785,21.731,26.693,13064.668,12459.73,219820240000000.0,235204620000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621731.785,21.509,26.8,13060.78,12452.467,219792320000000.0,235189070000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621741.785,21.711,26.452,13057.775,12440.043,219758180000000.0,235164780000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621751.785,21.481,26.066,13055.199,12440.935,219737070000000.0,235154810000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621761.785,21.34,27.283,13050.3955,12454.487,219705430000000.0,235123070000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621771.785,21.101,27.239,13051.766,12463.666,219675630000000.0,235091930000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621781.785,21.623,26.278,13057.086,12465.035,219647700000000.0,235075740000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621791.785,21.711,26.418,13063.324,12443.052,219604880000000.0,235043360000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621801.785,21.731,25.751,13052.604,12435.443,219570140000000.0,235015340000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621811.785,21.37,26.153,13048.443,12433.186,219557100000000.0,235001640000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621821.785,21.645,26.062,13041.798,12431.587,219526060000000.0,234973620000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621831.785,21.746,26.43,13031.41,12428.439,219501850000000.0,234947460000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621841.785,21.779,26.293,13030.564,12425.68,219480140000000.0,234921940000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621851.785,21.724,26.327,13016.8545,12417.957,219442280000000.0,234896410000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621861.785,21.798,26.337,13013.457,12415.79,219410020000000.0,234870250000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621871.785,21.464,25.852,12996.538,12372.989,219387670000000.0,234836010000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621881.785,21.771,26.145,12993.841,12365.911,219353530000000.0,234823560000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621891.785,21.623,26.743,12999.611,12376.611,219337400000000.0,234804250000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621901.785,21.793,26.472,12998.986,12387.897,219288980000000.0,234776850000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621911.785,21.474,26.134,13005.613,12386.762,219279050000000.0,234755680000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621921.785,22.094,26.319,12998.75,12385.053,219253620000000.0,234735770000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621931.785,21.57,26.125,12994.918,12383.146,219228170000000.0,234692800000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621941.785,21.292,24.999,12986.381,12374.103,219192780000000.0,234673490000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621951.785,21.968,26.082,12984.962,12370.086,219169830000000.0,234666020000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621961.785,21.72,26.277,12977.762,12372.07,219144380000000.0,234627420000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621971.785,21.349,27.551,12947.642,12379.542,219103430000000.0,234607490000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621981.785,22.354,27.478,12944.48,12384.27,219076120000000.0,234587570000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525621991.785,21.609,27.012,12939.92,12376.449,219035150000000.0,234553940000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622001.785,21.334,25.667,12928.698,12350.873,219023990000000.0,234531520000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622011.785,21.458,27.13,12926.785,12359.861,218992950000000.0,234514710000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622021.785,21.226,27.236,12933.426,12361.53,218960670000000.0,234497280000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622031.785,21.334,27.09,12937.744,12364.374,218933370000000.0,234482950000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622041.785,21.328,26.791,12927.506,12352.511,218905440000000.0,234452450000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622051.785,21.513,26.618,12919.373,12349.698,218887440000000.0,234428160000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622061.785,21.04,27.006,12917.964,12346.891,218848970000000.0,234393290000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622071.785,21.826,22.945,12916.177,12328.726,218825380000000.0,234373360000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622081.785,21.011,26.462,12903.007,12311.471,218795600000000.0,234350950000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622091.785,21.621,26.351,12906.382,12315.972,218767670000000.0,234314840000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622101.785,21.53,27.375,12912.316,12323.001,218724230000000.0,234300520000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622111.785,21.747,26.5,12910.688,12320.08,218705610000000.0,234284950000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622121.785,21.425,26.588,12902.788,12317.007,218669600000000.0,234265650000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622131.785,21.688,26.536,12898.928,12313.684,218650380000000.0,234235760000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622141.785,21.256,26.388,12892.107,12316.205,218624300000000.0,234215200000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622151.785,21.496,26.732,12884.733,12309.514,218596370000000.0,234189690000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622161.785,21.423,27.71,12883.337,12321.294,218549830000000.0,234160410000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622171.785,21.704,27.768,12888.892,12335.616,218531830000000.0,234145480000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622181.785,21.831,26.395,12897.95,12322.129,218498320000000.0,234122430000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622191.785,21.413,26.068,12883.313,12307.883,218471630000000.0,234079480000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622201.785,21.879,26.026,12871.067,12290.428,218442460000000.0,234063910000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622211.785,22.096,26.705,12878.214,12299.35,218418880000000.0,234043980000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622221.785,21.792,26.64,12877.643,12297.238,218393430000000.0,234018440000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622231.785,21.412,26.206,12873.009,12292.435,218358050000000.0,233986060000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622241.785,21.569,26.54,12860.826,12286.125,218330750000000.0,233982960000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622251.785,21.597,25.808,12857.792,12284.975,218294750000000.0,233943110000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622261.785,21.752,26.498,12855.959,12279.8125,218273640000000.0,233926920000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622271.785,21.628,20.222,12837.803,12242.769,218232690000000.0,233905130000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622281.785,21.709,25.495,12822.492,12236.799,218215310000000.0,233868390000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622291.785,22.026,26.224,12824.524,12238.292,218189880000000.0,233849700000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622301.785,21.61,27.203,12829.45,12248.345,218165050000000.0,233826040000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622311.785,21.935,26.629,12827.811,12245.797,218141460000000.0,233817330000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622321.785,21.688,25.965,12821.747,12239.503,218104850000000.0,233779970000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622331.785,21.541,26.471,12816.415,12235.918,218087470000000.0,233750690000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622341.785,21.78,26.288,12813.155,12233.25,218046500000000.0,233735760000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622351.785,21.452,26.602,12808.26,12233.358,218023550000000.0,233707110000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622361.785,20.862,28.813,12816.291,12251.463,217993130000000.0,233689670000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622371.785,21.684,27.212,12819.505,12250.37,217970780000000.0,233666020000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622381.785,21.462,25.695,12810.941,12239.435,217933550000000.0,233638000000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622391.785,22.113,18.545,12784.836,12194.767,217906860000000.0,233611840000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622401.785,21.651,25.484,12768.6455,12207.287,217863420000000.0,233577600000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622411.785,21.85,26.77,12773.465,12207.695,217850390000000.0,233558910000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622421.785,21.754,27.244,12781.374,12217.394,217825560000000.0,233543340000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622431.785,21.022,26.474,12775.047,12216.102,217762260000000.0,233509100000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622441.785,21.734,26.287,12773.502,12209.806,217758530000000.0,233487310000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622451.785,21.683,26.437,12769.376,12210.376,217732480000000.0,233470500000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622461.785,21.381,26.85,12763.33,12209.627,217715100000000.0,233443100000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622471.785,21.847,26.275,12770.889,12209.306,217685300000000.0,233428150000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622481.785,21.102,26.762,12761.907,12207.103,217640000000000.0,233395150000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622491.785,21.621,26.485,12755.95,12204.235,217625100000000.0,233372120000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622501.785,21.315,27.65,12753.398,12207.021,217577940000000.0,233342860000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622511.785,21.248,26.895,12758.882,12206.335,217569250000000.0,233335990000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622521.785,21.334,25.985,12748.603,12192.055,217533250000000.0,233306110000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622531.785,21.369,25.299,12741.911,12171.74,217503470000000.0,233284320000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622541.785,20.772,26.231,12739.088,12171.194,217492300000000.0,233263150000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622551.785,21.446,26.767,12742.208,12171.459,217445740000000.0,233232010000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622561.785,21.243,26.872,12739.056,12173.23,217414720000000.0,233209590000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622571.785,21.586,26.245,12736.267,12162.71,217392990000000.0,233182820000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622581.785,21.538,26.541,12727.447,12160.38,217357610000000.0,233157920000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622591.785,21.523,26.666,12728.462,12158.455,217327210000000.0,233131140000000.0,54160.0,30.0,30.0,138.0,138.0,11.0
1525622601.785,21.528,26.743,12717.442,12150.154,217300520000000.0,233109970000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622611.785,21.433,26.733,12716.0205,12153.335,217270120000000.0,233089420000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622621.785,20.965,23.598,12729.144,12159.32,217247770000000.0,233046450000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622631.785,20.898,25.914,12728.369,12172.159,217217350000000.0,233045210000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622641.785,21.125,26.769,12738.429,12178.826,217173290000000.0,233014090000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622651.785,21.284,27.228,12747.97,12192.252,217154670000000.0,232995400000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622661.785,21.233,26.852,12740.666,12182.415,217127360000000.0,232965520000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622671.785,20.78,28.465,12738.217,12186.721,217105650000000.0,232936860000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622681.785,21.667,27.804,12747.393,12194.927,217081440000000.0,232925040000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622691.785,21.246,26.92,12745.412,12185.76,217044810000000.0,232910730000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622701.785,20.795,25.653,12727.738,12161.848,217014410000000.0,232865880000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622711.785,21.328,26.659,12718.984,12155.31,216979030000000.0,232859030000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622721.785,21.014,26.582,12719.215,12149.33,216951730000000.0,232831640000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622731.785,21.211,26.702,12719.453,12150.464,216915730000000.0,232808600000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622741.785,21.289,26.569,12717.972,12137.89,216903940000000.0,232786810000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622751.785,21.166,26.347,12717.102,12131.52,216873540000000.0,232750690000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622761.785,21.38,26.963,12707.233,12123.486,216836910000000.0,232723290000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622771.785,21.578,26.503,12701.395,12125.827,216811480000000.0,232718310000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622781.785,21.21,26.727,12696.164,12119.857,216782300000000.0,232696510000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622791.785,21.281,26.306,12687.979,12108.46,216746300000000.0,232662270000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622801.785,21.378,26.442,12685.075,12104.769,216732660000000.0,232637990000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622811.785,21.32,26.001,12675.606,12102.845,216686100000000.0,232614320000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622821.785,21.482,22.082,12642.476,12059.63,216673060000000.0,232584440000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622831.785,21.716,26.585,12647.821,12072.026,216632730000000.0,232568870000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622841.785,21.781,27.068,12662.394,12079.982,216615350000000.0,232543340000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622851.785,21.442,27.04,12661.252,12083.77,216571290000000.0,232523420000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622861.785,21.392,26.626,12651.23,12083.647,216542120000000.0,232501010000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622871.785,21.235,26.434,12648.353,12077.92,216512320000000.0,232461770000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622881.785,21.622,26.457,12642.38,12077.905,216500540000000.0,232446210000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622891.785,21.44,26.939,12641.402,12074.433,216475710000000.0,232441850000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622901.785,21.928,26.651,12640.265,12070.488,216440330000000.0,232402630000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622911.785,21.836,26.8,12636.638,12070.636,216416140000000.0,232385180000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622921.785,21.444,26.14,12642.218,12064.665,216372060000000.0,232351560000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622931.785,21.314,26.059,12636.476,12053.478,216349730000000.0,232327900000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622941.785,21.491,26.546,12635.406,12047.932,216320560000000.0,232309210000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622951.785,21.799,25.962,12631.172,12048.8125,216302560000000.0,232286800000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622961.785,21.357,26.531,12625.447,12041.1455,216260980000000.0,232260020000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622971.785,21.628,26.262,12627.206,12037.327,216235530000000.0,232237610000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622981.785,21.761,26.416,12624.812,12038.318,216210700000000.0,232223300000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525622991.785,22.406,26.99,12618.459,12032.038,216178440000000.0,232180950000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623001.785,21.593,26.682,12614.483,12025.883,216153610000000.0,232159780000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623011.785,21.791,27.597,12619.891,12046.918,216115140000000.0,232137980000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623021.785,21.819,26.498,12623.468,12047.291,216103960000000.0,232120550000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623031.785,21.513,26.038,12609.889,12031.301,216069200000000.0,232094400000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623041.785,21.42,25.182,12591.106,12015.916,216035080000000.0,232066380000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623051.785,21.748,25.993,12588.003,12017.573,216004040000000.0,232039600000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623061.785,21.707,26.717,12586.066,12021.998,215982310000000.0,232022170000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623071.785,21.594,26.409,12582.871,12019.591,215954400000000.0,231994770000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623081.785,21.612,26.348,12574.615,12009.042,215928320000000.0,231974840000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623091.785,21.385,26.653,12571.915,12003.898,215910940000000.0,231957410000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623101.785,21.586,26.284,12565.107,11994.104,215876200000000.0,231926270000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623111.785,21.663,26.401,12562.591,11995.633,215840190000000.0,231920670000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623121.785,21.794,26.556,12555.773,11988.589,215811650000000.0,231888930000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623131.785,21.572,23.406,12520.954,11922.155,215788070000000.0,231851560000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623141.785,21.717,25.871,12529.216,11945.146,215755170000000.0,231834130000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623151.785,22.065,26.897,12537.395,11952.093,215736560000000.0,231813580000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623161.785,21.511,26.831,12544.743,11969.613,215685040000000.0,231791790000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623171.785,22.017,26.746,12540.35,11963.085,215672620000000.0,231761270000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623181.785,21.784,26.951,12537.747,11952.185,215629810000000.0,231740090000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623191.785,22.032,28.505,12550.253,11991.545,215609320000000.0,231718300000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623201.785,21.952,26.469,12543.19,11985.926,215591320000000.0,231695270000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623211.785,21.384,25.979,12527.629,11960.528,215549750000000.0,231677210000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623221.785,21.381,26.289,12521.81,11941.196,215538570000000.0,231646080000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623231.785,21.552,26.771,12530.73,11947.132,215513140000000.0,231629890000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623241.785,21.528,26.813,12533.896,11945.742,215474030000000.0,231601870000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623251.785,21.376,26.238,12524.303,11934.183,215446720000000.0,231574470000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623261.785,21.963,26.32,12518.688,11929.699,215413830000000.0,231547070000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623271.785,21.71,26.383,12510.09,11926.812,215385900000000.0,231530880000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623281.785,21.704,26.334,12505.557,11927.379,215372240000000.0,231512210000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623291.785,21.66,26.467,12500.651,11923.561,215326320000000.0,231479210000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623301.785,21.679,25.133,12465.744,11864.869,215321360000000.0,231463640000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623311.785,21.698,26.233,12477.934,11883.605,215276680000000.0,231439970000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623321.785,21.662,26.698,12490.794,11896.135,215259920000000.0,231428140000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623331.785,21.907,27.127,12491.3125,11907.832,215221430000000.0,231390160000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623341.785,21.846,26.65,12481.901,11895.273,215191650000000.0,231360280000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623351.785,21.791,26.472,12476.033,11888.719,215159990000000.0,231345950000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623361.785,21.813,26.866,12467.219,11881.644,215145100000000.0,231324150000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623371.785,21.814,26.87,12465.52,11883.506,215109730000000.0,231292390000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623381.785,21.88,26.689,12462.02,11881.577,215080550000000.0,231271860000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623391.785,21.835,26.93,12469.003,11882.685,215052640000000.0,231245080000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623401.785,21.954,26.948,12461.538,11879.519,215012910000000.0,231227650000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623411.785,22.019,26.831,12463.801,11877.875,215002360000000.0,231207720000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623421.785,22.038,26.737,12459.273,11880.639,214975060000000.0,231184060000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623431.785,21.88,26.889,12460.877,11875.642,214939060000000.0,231139220000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623441.785,22.029,27.207,12452.769,11874.813,214917330000000.0,231123030000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623451.785,21.551,27.248,12448.901,11876.378,214898720000000.0,231116800000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623461.785,22.063,28.178,12446.881,11891.0625,214866440000000.0,231077580000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623471.785,21.986,28.652,12458.881,11902.589,214819900000000.0,231049560000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623481.785,21.574,27.22,12451.659,11892.79,214811210000000.0,231046440000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623491.785,21.19,26.645,12433.226,11875.372,214777070000000.0,231014060000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623501.785,21.843,26.908,12418.047,11866.817,214756590000000.0,230987300000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623511.785,21.629,27.14,12422.609,11869.005,214708180000000.0,230963630000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623521.785,21.944,27.18,12422.128,11865.043,214677770000000.0,230943080000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623531.785,22.056,26.517,12416.147,11859.5205,214670330000000.0,230909450000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623541.785,22.015,26.405,12410.037,11855.627,214640540000000.0,230889540000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
1525623551.785,21.849,26.702,12409.181,11851.385,214616330000000.0,230878330000000.0,54160.0,30.0,30.0,137.0,137.0,11.0
