,LifetimeB1,LifetimeB2,ATLASlumi,CMSlumi,IntB1,IntB2,Ene,Betastar_IP1,Betastar_IP5,Xing_IP1,Xing_IP5,BMode
1525315470.696,22.048,26.596,11246.609,10869.229,192620160000000.0,212334260000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315480.696,22.616,26.985,11248.766,10868.184,192597810000000.0,212319310000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315490.696,22.9,27.358,11248.27,10870.818,192569880000000.0,212296900000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315500.696,22.462,26.801,11241.149,10867.317,192538230000000.0,212278830000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315510.696,22.628,26.6,11239.207,10862.351,192528300000000.0,212255170000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315520.696,22.385,27.096,11234.235,10854.419,192500370000000.0,212240220000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315530.696,21.821,27.018,11232.993,10849.951,192460040000000.0,212208460000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315540.696,22.006,27.131,11233.822,10853.534,192451340000000.0,212189170000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315550.696,22.427,26.759,11230.179,10851.044,192417820000000.0,212166130000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315560.696,22.794,26.818,11231.564,10850.979,192380600000000.0,212144340000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315570.696,22.578,27.29,11222.483,10844.859,192370040000000.0,212128150000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315580.696,22.788,27.246,11214.396,10840.09,192347690000000.0,212100750000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315590.696,22.89,27.063,11213.822,10838.246,192327210000000.0,212087670000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315600.696,22.652,26.807,11210.863,10834.238,192296190000000.0,212062150000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315610.696,23.021,26.996,11204.47,10836.536,192276320000000.0,212034130000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315620.696,22.531,27.018,11207.9,10833.6,192246530000000.0,212024160000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315630.696,22.264,26.908,11208.075,10828.166,192223580000000.0,211999870000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315640.696,22.027,26.895,11199.706,10824.711,192195020000000.0,211969990000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315650.696,22.674,27.248,11202.969,10820.649,192179500000000.0,211958780000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315660.696,22.498,27.296,11194.759,10816.769,192150970000000.0,211933250000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315670.696,22.623,27.127,11198.519,10810.699,192127380000000.0,211911460000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315680.696,21.959,27.058,11190.948,10807.414,192115580000000.0,211888420000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315690.696,22.289,27.285,11194.833,10808.505,192091990000000.0,211885300000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315700.696,22.716,26.994,11191.337,10804.372,192060970000000.0,211841710000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315710.696,22.809,26.921,11188.683,10803.814,192034900000000.0,211828020000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315720.696,22.56,26.841,11184.579,10799.713,192010710000000.0,211807470000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315730.696,23.404,27.342,11183.0,10791.667,191987740000000.0,211785060000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315740.696,23.213,27.394,11181.315,10787.452,191969740000000.0,211778830000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315750.696,22.989,27.466,11175.189,10787.401,191923200000000.0,211746450000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315760.696,22.508,27.58,11178.562,10790.373,191933130000000.0,211730260000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315770.696,22.752,27.502,11176.535,10787.224,191901470000000.0,211717190000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315780.696,22.296,27.674,11172.97,10780.617,191870430000000.0,211684190000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315790.696,22.719,27.065,11172.782,10783.137,191835690000000.0,211671110000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315800.696,22.123,27.65,11168.562,10775.539,191830720000000.0,211648070000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315810.696,23.213,26.199,11120.514,10769.68,191779220000000.0,211624410000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315820.696,23.731,27.227,11134.902,10770.704,191764320000000.0,211616930000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315830.696,23.246,27.227,11144.372,10769.4,191738870000000.0,211576460000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315840.696,22.877,27.535,11146.82,10768.224,191723350000000.0,211559650000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315850.696,22.845,27.519,11143.204,10769.082,191702880000000.0,211543460000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315860.696,22.668,27.485,11146.359,10767.98,191666880000000.0,211537240000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315870.696,22.539,27.286,11143.866,10764.565,191658180000000.0,211494270000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315880.696,22.015,27.892,11144.287,10763.722,191621580000000.0,211490530000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315890.696,22.601,27.437,11139.3955,10759.984,191597370000000.0,211453790000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315900.696,22.38,27.546,11134.888,10755.364,191573160000000.0,211436360000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315910.696,22.688,27.736,11133.294,10750.937,191573160000000.0,211419550000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315920.696,22.712,27.569,11135.289,10754.465,191531580000000.0,211396510000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315930.696,22.693,27.707,11131.751,10752.903,191507370000000.0,211379080000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315940.696,22.764,27.575,11129.854,10744.314,191491860000000.0,211364750000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315950.696,22.693,27.317,11129.641,10739.547,191460210000000.0,211336740000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315960.696,22.966,27.515,11121.004,10740.242,191446560000000.0,211328010000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315970.696,22.677,27.574,11116.402,10734.062,191415520000000.0,211291910000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315980.696,23.361,27.522,11112.876,10729.398,191380770000000.0,211268230000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525315990.696,23.189,27.632,11103.273,10730.332,191374570000000.0,211250800000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316000.696,23.125,27.58,11095.426,10727.8,191348490000000.0,211236490000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316010.696,23.034,27.525,11096.567,10722.216,191326770000000.0,211219660000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316020.696,23.006,27.699,11100.725,10717.498,191294510000000.0,211191650000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316030.696,22.549,27.725,11096.179,10715.709,191282090000000.0,211168610000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316040.696,23.178,27.808,11095.869,10706.022,191247340000000.0,211154920000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316050.696,22.884,28.227,11100.619,10712.783,191233070000000.0,211112570000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316060.696,22.908,27.756,11101.885,10711.902,191215070000000.0,211120040000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316070.696,22.869,27.925,11096.246,10702.342,191190230000000.0,211094520000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316080.696,22.385,28.097,11101.095,10702.765,191170390000000.0,211064630000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316090.696,22.681,28.322,11096.798,10698.085,191133140000000.0,211049060000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316100.696,22.642,28.474,11098.364,10695.775,191120730000000.0,211021660000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316110.696,22.827,28.432,11083.726,10694.933,191077290000000.0,211002990000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316120.696,22.423,28.459,11073.738,10693.862,191065500000000.0,210980570000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316130.696,21.49,27.755,11077.201,10694.428,191043770000000.0,210966860000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316140.696,22.677,27.936,11075.863,10690.445,191015230000000.0,210943210000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316150.696,22.668,28.325,11078.035,10692.781,190995370000000.0,210919550000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316160.696,22.605,28.268,11081.268,10689.992,190961230000000.0,210902730000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316170.696,22.1,28.123,11074.427,10687.923,190939520000000.0,210884670000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316180.696,22.335,28.123,11079.446,10685.017,190924620000000.0,210859780000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316190.696,22.739,28.297,11077.117,10683.734,190890480000000.0,210849810000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316200.696,22.895,28.086,11074.28,10678.623,190865040000000.0,210814310000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316210.696,22.913,28.07,11070.074,10677.719,190862560000000.0,210816190000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316220.696,22.311,28.443,11070.712,10674.766,190837110000000.0,210781310000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316230.696,22.243,27.995,11070.118,10672.386,190808550000000.0,210775710000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316240.696,22.257,28.24,11054.941,10670.565,190769460000000.0,210734000000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316250.696,22.785,27.827,11058.686,10670.161,190746490000000.0,210723410000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316260.696,22.848,28.144,11058.935,10662.204,190719180000000.0,210707840000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316270.696,22.568,27.904,11059.345,10660.447,190706160000000.0,210688530000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316280.696,22.584,28.259,11059.756,10662.934,190652780000000.0,210661130000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316290.696,22.532,27.695,11058.981,10649.99,190663330000000.0,210654910000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316300.696,22.4,27.785,11056.285,10656.861,190631070000000.0,210634360000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316310.696,22.469,28.19,11051.778,10658.717,190590720000000.0,210614440000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316320.696,22.884,27.772,11054.442,10651.017,190568990000000.0,210580180000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316330.696,22.842,27.818,11049.375,10653.023,190546040000000.0,210564630000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316340.696,21.704,27.928,11049.225,10647.302,190518110000000.0,210547180000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316350.696,22.892,27.612,11044.079,10648.562,190497620000000.0,210522910000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316360.696,22.614,27.82,11037.552,10644.732,190487070000000.0,210502350000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316370.696,21.701,26.991,11036.973,10642.795,190441150000000.0,210469350000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316380.696,22.644,27.811,11039.304,10640.81,190425010000000.0,210468110000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316390.696,24.261,26.385,11017.362,10631.557,190413210000000.0,210443820000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316400.696,25.33,27.895,10957.264,10591.106,190393990000000.0,210431370000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316410.696,23.889,27.974,10954.745,10600.753,190354880000000.0,210396510000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316420.696,23.224,27.919,10956.658,10612.013,190340600000000.0,210379070000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316430.696,23.139,27.561,10951.511,10613.664,190313930000000.0,210362880000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316440.696,22.951,27.937,10952.385,10613.828,190300890000000.0,210339210000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316450.696,22.853,27.744,10944.344,10616.158,190273580000000.0,210327380000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316460.696,22.709,27.615,10942.43,10609.616,190251870000000.0,210298120000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316470.696,23.296,27.846,10936.943,10607.71,190225180000000.0,210278810000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316480.696,22.717,27.67,10945.536,10605.25,190194140000000.0,210247060000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316490.696,22.224,27.887,10941.999,10606.763,190178000000000.0,210240830000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316500.696,22.803,27.463,10935.134,10608.288,190153180000000.0,210238350000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316510.696,22.675,27.99,10930.807,10601.28,190142010000000.0,210198500000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316520.696,22.692,27.941,10929.316,10600.637,190096090000000.0,210170470000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316530.696,22.59,27.666,10928.631,10594.384,190078710000000.0,210166120000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316540.696,23.017,27.91,10925.009,10592.194,190068780000000.0,210131240000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316550.696,22.86,27.496,10926.821,10588.961,190043330000000.0,210113190000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316560.696,23.331,27.432,10916.34,10581.184,190025330000000.0,210097620000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316570.696,22.388,27.695,10915.025,10583.445,189998030000000.0,210075830000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316580.696,23.192,27.802,10909.062,10584.041,189961400000000.0,210061500000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316590.696,22.43,27.597,10903.466,10581.979,189937210000000.0,210025390000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316600.696,22.822,27.689,10892.737,10580.727,189921690000000.0,210016050000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316610.696,22.817,27.921,10896.252,10573.878,189891280000000.0,210000480000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316620.696,22.944,27.86,10892.412,10577.393,189876380000000.0,209965620000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316630.696,22.731,27.931,10885.78,10571.745,189849080000000.0,209951910000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316640.696,22.26,27.88,10886.416,10569.634,189831080000000.0,209922650000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316650.696,23.086,27.56,10883.436,10566.754,189805630000000.0,209910200000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316660.696,23.189,27.794,10884.531,10561.643,189784540000000.0,209900860000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316670.696,22.933,27.717,10877.62,10559.587,189755980000000.0,209874700000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316680.696,23.094,27.671,10874.297,10558.332,189728670000000.0,209841080000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316690.696,23.409,27.707,10875.002,10556.339,189713170000000.0,209824890000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316700.696,23.202,27.839,10876.989,10556.72,189679030000000.0,209806840000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316710.696,23.278,27.711,10869.294,10549.661,189656680000000.0,209790650000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316720.696,23.025,27.573,10866.455,10546.733,189625040000000.0,209758890000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316730.696,22.871,27.513,10861.473,10545.478,189618210000000.0,209747060000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316740.696,22.392,27.879,10859.133,10543.198,189577860000000.0,209727750000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316750.696,23.01,28.182,10849.874,10539.177,189561120000000.0,209709080000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316760.696,23.195,27.665,10846.278,10538.245,189535050000000.0,209677940000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316770.696,22.55,27.679,10849.544,10535.91,189530080000000.0,209648680000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316780.696,22.634,27.678,10846.921,10533.024,189497180000000.0,209641210000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316790.696,21.854,27.543,10841.991,10532.593,189470500000000.0,209623140000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316800.696,23.477,28.081,10845.949,10529.134,189443810000000.0,209606950000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316810.696,23.419,28.268,10847.082,10526.551,189427050000000.0,209593880000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316820.696,22.736,27.72,10834.271,10521.164,189412770000000.0,209560880000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316830.696,22.595,27.332,10827.322,10514.494,189377410000000.0,209548430000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316840.696,23.219,28.245,10827.175,10510.412,189342640000000.0,209516050000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316850.696,23.067,28.501,10825.031,10510.864,189327140000000.0,209499240000000.0,54160.0,30.0,30.0,141.0,141.0,11.0
1525316860.696,23.116,28.048,10821.706,10505.92,189311000000000.0,209496740000000.0,54160.0,30.0,30.0,141.0,140.0,11.0
1525316870.696,19.14,29.496,10824.179,10535.086,189286790000000.0,209468730000000.0,54160.0,30.0,30.0,141.0,140.0,11.0
1525316880.696,21.387,28.116,10832.092,10546.065,189257010000000.0,209452540000000.0,54160.0,30.0,30.0,141.0,140.0,11.0
1525316890.696,21.704,28.299,10828.963,10541.544,189246460000000.0,209425760000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525316900.696,22.189,28.229,10823.383,10540.724,189217910000000.0,209413310000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525316910.696,22.294,27.986,10848.392,10531.573,189183140000000.0,209385910000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525316920.696,22.624,27.761,10840.553,10533.149,189171990000000.0,209362240000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525316930.696,22.945,27.983,10842.614,10524.869,189145910000000.0,209351670000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525316940.696,23.013,27.721,10841.831,10523.097,189116740000000.0,209325520000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525316950.696,22.695,28.26,10833.849,10523.823,189101240000000.0,209312430000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525316960.696,22.746,27.72,10831.879,10516.042,189075790000000.0,209265120000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525316970.696,22.984,28.163,10824.87,10510.331,189052820000000.0,209268220000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525316980.696,22.344,28.204,10825.733,10509.425,189024280000000.0,209238340000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525316990.696,22.521,27.785,10817.517,10507.508,189001930000000.0,209220910000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317000.696,22.199,27.692,10814.334,10507.0205,188985790000000.0,209215930000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317010.696,22.037,27.783,10813.915,10505.674,188958480000000.0,209179190000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317020.696,22.827,27.608,10810.346,10500.199,188938630000000.0,209174200000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317030.696,23.581,27.969,10808.923,10493.765,188903870000000.0,209133740000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317040.696,23.284,28.346,10815.142,10483.3,188883380000000.0,209119410000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317050.696,23.111,28.04,10816.277,10487.686,188861670000000.0,209095750000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317060.696,22.561,27.629,10809.048,10482.542,188839950000000.0,209082670000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317070.696,23.479,27.727,10809.797,10479.863,188816980000000.0,209062750000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317080.696,22.694,27.762,10799.157,10482.251,188791550000000.0,209031610000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317090.696,22.629,27.757,10800.275,10479.326,188766090000000.0,209014180000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317100.696,22.474,27.322,10793.908,10473.3125,188753060000000.0,209007340000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317110.696,22.698,27.868,10785.123,10471.659,188740640000000.0,208977440000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317120.696,22.966,27.961,10791.691,10475.643,188689140000000.0,208955650000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317130.696,23.154,27.277,10787.671,10474.447,188669270000000.0,208946300000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317140.696,22.287,27.647,10779.761,10474.687,188639490000000.0,208921400000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317150.696,22.293,27.907,10778.578,10469.515,188629560000000.0,208900850000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317160.696,22.688,27.56,10775.665,10468.818,188589830000000.0,208872830000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317170.696,22.765,27.55,10771.435,10466.316,188562540000000.0,208864110000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317180.696,23.029,27.634,10768.271,10460.994,188565020000000.0,208839830000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317190.696,22.658,27.465,10766.058,10453.637,188543910000000.0,208822400000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317200.696,22.076,27.454,10767.018,10446.492,188506670000000.0,208800610000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317210.696,22.72,27.382,10760.25,10437.919,188486820000000.0,208778190000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317220.696,22.791,27.586,10755.613,10436.484,188463230000000.0,208755760000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317230.696,22.958,27.53,10749.245,10436.161,188442750000000.0,208727120000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317240.696,22.556,27.511,10750.619,10431.674,188411730000000.0,208712170000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317250.696,22.917,27.514,10742.029,10432.218,188387520000000.0,208692260000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317260.696,22.504,27.809,10743.172,10428.686,188363310000000.0,208669850000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317270.696,22.252,27.885,10740.822,10423.885,188355240000000.0,208657380000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317280.696,22.919,27.934,10732.945,10418.05,188319250000000.0,208632480000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317290.696,22.529,24.798,10700.931,10372.888,188294420000000.0,208615670000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317300.696,22.321,29.115,10704.363,10400.397,188268970000000.0,208590760000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317310.696,23.331,28.569,10734.769,10416.666,188262160000000.0,208570210000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317320.696,23.143,27.953,10736.811,10410.236,188232980000000.0,208552150000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317330.696,22.608,28.035,10733.8545,10404.987,188221190000000.0,208535960000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317340.696,22.197,27.718,10730.908,10404.524,188185200000000.0,208501720000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317350.696,23.169,27.826,10721.259,10403.004,188164720000000.0,208493620000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317360.696,22.69,28.415,10721.453,10401.697,188131190000000.0,208467480000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317370.696,22.773,28.118,10716.333,10399.803,188120020000000.0,208445690000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317380.696,22.885,27.629,10714.821,10396.618,188088380000000.0,208429500000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317390.696,22.788,27.886,10710.497,10390.228,188067890000000.0,208402100000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317400.696,23.395,27.995,10713.707,10388.007,188034390000000.0,208379680000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317410.696,22.878,27.706,10706.621,10390.151,188009560000000.0,208369100000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317420.696,23.699,28.228,10705.017,10384.51,188000870000000.0,208352910000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317430.696,23.553,28.199,10709.097,10384.013,187968590000000.0,208321770000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317440.696,22.639,27.66,10694.974,10380.811,187942530000000.0,208314920000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317450.696,21.28,30.124,10712.702,10388.797,187940050000000.0,208286290000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317460.696,22.83,28.347,10715.761,10386.968,187902810000000.0,208275700000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317470.696,22.635,26.831,10704.706,10379.577,187869300000000.0,208246420000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317480.696,22.562,27.668,10695.268,10366.079,187855650000000.0,208219030000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317490.696,23.402,27.987,10687.548,10363.245,187810330000000.0,208213420000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317500.696,23.443,28.114,10692.443,10361.599,187820260000000.0,208201590000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317510.696,23.478,28.201,10679.572,10356.997,187776210000000.0,208172950000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317520.696,23.365,28.108,10682.37,10352.559,187759450000000.0,208156760000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317530.696,23.548,28.085,10680.956,10348.414,187727800000000.0,208111940000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317540.696,23.264,28.351,10670.369,10345.746,187716010000000.0,208116280000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317550.696,23.451,28.21,10662.182,10345.223,187697390000000.0,208101970000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
1525317560.696,22.999,28.182,10662.675,10340.674,187667590000000.0,208068970000000.0,54160.0,30.0,30.0,140.0,140.0,11.0
